사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-09,5호선,2520,신정(은행정),146,3,"12,564",884,"25,758","3,681","66,095","8,798","81,378","14,021","39,222","9,190","22,137","7,752","18,703","8,742","18,698","11,088","16,920","12,355","13,886","13,803","14,933","18,241","15,541","23,369","16,767","32,808","16,196","50,568","9,050","37,367","6,755","25,279","5,343","23,171","4,100","21,908","1,478","12,361",275,"3,799",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2521,목동,26,1,"9,245","1,474","22,868","6,188","63,050","18,532","75,592","30,270","37,892","21,550","26,065","16,068","24,433","15,152","24,549","18,599","22,416","22,671","20,661","22,945","22,635","27,574","24,918","35,971","28,625","52,627","30,325","85,826","16,690","56,081","13,811","32,016","14,380","30,671","16,283","26,598","4,377","14,630",672,"4,691",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2522,오목교(목동운동장앞),4,1,"5,494","1,782","17,653","9,401","55,170","29,930","61,357","64,845","33,726","49,709","25,812","32,013","26,983","30,301","29,378","30,531","29,678","35,360","30,153","33,140","34,466","37,091","40,087","45,960","51,623","60,133","63,218","81,051","34,805","50,123","35,782","29,023","29,350","24,999","27,181","21,726","7,529","11,397","1,016","3,349",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2523,양평,1,0,"2,877",914,"7,642","5,138","27,371","12,619","32,526","48,078","15,091","18,375","9,809","7,363","8,603","6,635","9,042","6,522","9,308","7,450","8,745","7,502","9,511","8,319","11,979","10,350","23,492","15,201","38,940","26,729","11,774","17,803","7,241","11,706","5,534","10,901","3,966","9,809","1,854","5,742",262,"1,706",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2524,영등포구청,2,0,"1,250",751,"3,348","2,523","10,391","8,417","16,139","28,958","6,096","12,222","5,028","5,679","5,440","5,029","5,743","5,355","6,271","5,424","6,040","5,230","7,033","5,530","8,529","6,457","13,679","9,392","26,851","16,933","8,376","8,417","6,020","5,539","5,451","5,314","4,026","4,927","1,885","2,732",287,659,0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2525,영등포시장,18,1,"2,912","1,112","7,809","6,064","28,947","16,486","39,288","49,042","17,812","28,673","12,710","17,590","13,254","18,072","15,854","20,671","16,943","22,239","17,622","18,853","21,343","16,480","26,294","17,463","37,179","22,326","47,692","37,979","19,410","22,335","14,437","14,567","12,363","13,833","8,583","12,553","3,781","7,532",428,"1,915",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2526,신길,49,0,"2,131",394,"4,951","1,925","18,944","5,535","27,837","15,079","12,151","7,082","8,055","3,545","6,014","3,949","6,526","4,127","5,852","4,615","5,015","4,893","5,364","6,164","6,486","8,094","9,372","12,913","14,643","23,828","5,708","14,237","4,510","11,443","6,384","11,578","4,075","10,480","1,733","6,256",205,"1,742",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2527,여의도,13,0,"2,764","3,401","5,102","32,002","12,070","166,319","15,384","230,282","14,694","87,979","17,865","36,354","24,629","35,782","24,307","34,034","29,774","36,251","33,658","30,300","42,366","30,361","58,774","31,414","157,695","37,521","180,680","53,902","70,785","29,215","64,845","12,863","57,522","9,612","31,291","8,384","9,423","4,510","1,119","2,306",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2528,여의나루,80,2,"1,324","1,912","3,435","14,334","7,535","50,668","11,089","83,259","7,191","35,370","6,891","23,592","8,711","21,188","10,566","22,710","11,643","26,407","15,716","28,269","21,280","32,296","27,941","36,965","59,385","44,978","70,965","43,562","35,907","23,339","39,442","14,978","40,833","10,218","37,625","7,063","14,459","3,264","1,103","1,027",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2529,마포,8,1,"2,639","1,326","9,189","9,489","30,801","22,880","40,168","75,851","21,775","38,681","18,012","18,755","17,738","18,644","18,964","17,088","19,722","17,556","19,697","16,404","21,490","18,373","25,220","24,256","41,835","35,742","63,181","52,707","23,463","32,057","25,237","18,197","25,869","15,527","16,806","13,385","6,195","7,291",755,"2,067",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2530,공덕,14,2,"1,979","1,004","6,162","8,810","22,939","38,041","33,826","81,697","17,643","42,849","14,268","18,814","16,337","17,577","18,583","16,404","21,204","17,731","18,757","15,156","22,052","17,130","27,828","20,350","47,523","31,648","69,509","47,958","27,331","23,136","21,144","14,339","22,335","13,572","16,173","12,073","6,769","6,007",914,"1,767",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2531,애오개,35,13,"2,443",907,"6,882","6,560","23,070","8,221","29,539","17,180","13,921","11,831","9,364","7,271","9,566","7,168","10,475","7,033","10,092","8,330","9,110","8,649","11,030","9,373","13,186","10,920","14,334","16,058","15,053","24,351","7,816","15,173","5,708","9,691","4,680","8,602","3,172","8,054","1,157","4,480",142,"2,136",0,327,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2532,충정로(경기대입구),7,0,956,254,"2,718","3,060","7,063","17,854","9,893","40,096","5,450","14,376","4,312","5,041","5,293","4,999","5,574","4,343","5,549","5,149","5,779","5,148","6,368","4,559","8,178","5,059","20,745","6,816","33,539","10,179","8,723","6,150","6,297","4,249","5,442","4,268","2,858","4,202","1,205","2,595",235,635,1,76,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2533,서대문,35,1,"3,133",929,"7,238","18,566","22,496","68,736","25,771","172,593","19,174","52,207","18,370","24,799","21,508","22,958","22,411","21,753","21,805","25,740","26,486","19,727","34,534","17,546","46,684","17,870","75,367","22,232","125,356","29,292","32,040","16,128","25,932","11,042","23,125","11,541","16,349","9,299","5,550","5,283",592,"1,438",0,27,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2534,광화문(세종문화회관),5,0,"1,328","1,056","3,536","37,401","9,597","99,986","13,332","299,096","12,893","134,428","16,797","63,901","24,236","59,806","30,119","50,397","40,017","54,443","46,281","42,575","59,173","34,913","79,767","35,658","138,669","45,583","227,771","51,481","83,711","22,771","70,991","9,945","72,462","7,819","45,957","5,523","13,753","2,751","1,528",733,6,1,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2535,종로3가,35,4,"1,462",534,"2,485","8,281","3,659","17,107","6,101","48,523","8,938","38,389","11,300","33,038","14,593","34,407","20,131","32,978","21,776","31,838","26,280","29,421","31,666","28,800","38,542","30,677","49,205","36,686","62,318","43,325","37,083","25,107","35,774","15,708","39,632","12,134","34,532","9,812","20,235","5,588","2,960","1,896",0,14,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2536,을지로4가,4,0,631,694,"1,153","7,185","3,012","20,181","4,473","46,155","4,421","21,150","5,677","13,389","7,061","12,723","8,304","10,671","9,388","10,071","10,319","8,846","12,375","8,181","15,856","8,007","30,354","7,684","40,796","8,537","15,882","4,992","10,701","3,634","9,443","3,025","6,550","2,419","3,201","1,598",515,534,0,1,0,1,0,0,2025-10-03 10:13:02
2025-09,5호선,2537,동대문역사문화공원(DDP),0,0,220,283,765,"3,524","1,738","11,000","3,219","31,597","3,575","11,825","3,860","4,769","3,338","3,841","3,156","3,869","3,162","4,100","4,044","3,527","4,562","3,636","6,300","4,087","14,249","4,640","22,892","4,816","8,465","3,158","4,738","2,593","4,150","2,737","2,653","2,430","1,125","1,715",210,454,0,3,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2538,청구,6,1,"1,567",148,"2,323","1,948","6,546","3,847","9,344","14,151","5,763","8,032","5,000","4,242","4,925","3,366","4,370","4,141","4,834","4,535","4,479","4,592","4,995","5,033","7,280","5,521","9,122","7,188","13,729","9,910","7,268","6,406","4,650","4,329","3,565","4,114","2,979","3,840","1,647","2,329",269,684,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2539,신금호,39,0,"3,127",563,"7,445","3,239","22,447","9,312","29,533","15,007","16,371","8,313","10,298","6,538","8,914","6,619","9,247","7,846","9,124","8,746","9,320","9,353","9,435","11,345","11,957","13,844","10,625","17,757","11,177","27,825","7,813","17,815","5,360","11,277","4,184","10,219","2,959","9,188","1,181","5,401",264,"1,822",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2540,행당,24,0,"4,000",654,"12,246","2,774","35,349","5,399","44,238","10,864","21,981","7,482","14,609","5,662","12,747","6,642","11,982","7,871","11,446","8,966","9,659","10,453","10,865","13,036","10,479","16,370","10,672","20,695","10,890","33,008","6,887","20,830","4,990","14,066","4,161","13,157","3,430","11,088","1,057","6,265",213,"1,899",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2541,왕십리(성동구청),62,0,"1,774",641,"2,409","3,507","6,913","7,183","9,382","18,917","5,308","10,902","4,829","7,413","5,508","7,588","6,285","7,845","6,818","8,592","7,030","8,370","8,288","8,663","10,878","9,602","11,880","12,257","15,091","17,529","9,381","9,579","8,024","5,776","8,202","5,122","6,494","4,390","3,029","2,626",592,"2,043",0,310,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2542,마장,1,0,"2,496",580,"7,239","4,342","17,885","7,873","21,006","17,161","12,542","12,631","9,456","8,672","8,900","7,796","10,998","8,682","9,731","8,695","9,388","7,395","10,795","8,310","13,185","9,601","13,137","13,473","12,662","18,969","7,419","12,049","6,121","8,204","5,439","7,708","4,003","7,587","1,407","4,087",201,"1,332",0,9,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2543,답십리,44,1,"9,445","1,338","22,490","8,735","62,333","15,331","82,302","35,066","39,122","19,166","23,520","13,752","20,114","14,310","21,497","15,586","21,105","17,881","19,151","16,996","20,637","21,758","24,896","25,736","30,627","37,374","33,434","62,405","16,810","39,154","11,669","25,965","9,280","23,359","6,574","21,664","3,078","12,182",495,"4,180",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2544,장한평,24,3,"8,270","1,222","21,597","11,840","64,658","26,766","85,267","73,633","43,590","31,452","26,689","22,257","23,011","18,922","24,913","19,978","23,972","21,198","23,642","21,016","25,310","24,491","31,442","31,183","45,323","45,188","65,882","72,515","28,826","50,297","16,985","30,560","13,443","28,958","9,948","25,525","4,075","15,487",686,"4,702",0,69,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2545,군자(능동),55,3,"7,768",874,"12,144","5,843","36,742","10,440","49,818","28,157","24,626","20,122","14,839","14,532","14,443","13,887","16,292","15,114","16,981","16,934","15,087","16,977","15,981","19,638","18,815","25,384","24,854","35,936","29,075","58,390","17,747","36,113","15,189","22,957","14,309","20,329","11,646","20,103","6,425","11,631","1,302","5,675",2,957,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2546,아차산(어린이대공원후문),33,0,"9,386","1,545","18,905","6,357","45,168","15,140","59,994","34,545","33,430","18,770","23,600","18,114","21,382","19,087","23,893","19,180","24,539","20,003","23,926","20,745","25,739","26,292","28,122","31,160","29,392","38,555","29,327","57,327","17,818","38,162","13,013","25,083","11,892","20,574","10,376","18,418","3,381","10,544",567,"3,114",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2547,광나루(장신대),5,0,"4,582","1,906","13,747","7,281","32,036","16,359","36,528","36,830","21,631","21,128","17,074","17,077","16,252","14,984","17,919","15,698","18,172","15,981","18,285","15,542","22,119","16,919","26,140","20,396","25,938","27,011","30,285","34,913","15,643","24,824","11,703","15,611","12,449","14,431","10,113","13,955","2,562","8,163",441,"2,191",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2548,천호(풍납토성),111,2,"7,708","1,729","13,348","13,857","38,171","21,038","46,088","42,394","27,353","37,479","25,203","30,598","28,158","31,653","32,411","32,420","33,449","36,685","35,919","33,665","41,394","36,346","46,591","39,183","53,016","47,328","55,290","64,468","38,370","42,719","33,761","25,748","24,338","22,927","18,006","19,878","8,784","11,994","1,715","4,006",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2549,강동,112,3,"12,758","1,516","22,444","11,896","61,396","29,975","75,891","54,791","39,744","30,367","28,660","21,236","25,535","19,720","28,237","21,678","26,746","25,691","26,922","24,396","28,663","27,002","33,191","31,305","44,824","38,342","46,350","61,273","23,002","43,609","16,078","30,218","12,492","27,957","8,917","24,916","3,723","15,104",881,"6,326",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2550,길동,4,0,"5,419",793,"10,531","4,017","27,926","8,156","32,170","20,487","18,665","15,493","15,335","11,491","15,084","12,039","16,012","12,781","16,218","13,141","13,873","14,813","14,453","15,975","15,663","19,136","17,011","22,165","18,391","31,420","10,138","23,372","7,240","14,647","6,505","11,228","4,702","11,246","1,958","5,749",455,"2,816",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2551,굽은다리(강동구민회관앞),6,0,"8,037",723,"14,725","3,141","38,513","7,294","41,357","15,961","22,007","11,903","17,389","10,413","15,450","11,539","17,274","12,314","16,293","14,040","14,316","14,591","14,327","15,765","15,491","21,201","16,171","23,529","16,192","39,270","9,357","27,073","7,680","17,675","7,178","13,694","5,027","14,447","1,585","7,045",404,"2,927",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2552,명일,14,0,"5,795","1,483","14,175","3,473","35,395","7,860","32,695","15,119","18,367","9,786","15,138","9,817","13,094","9,284","14,276","8,673","12,539","11,492","11,883","11,241","12,038","14,667","14,589","18,523","12,529","19,594","12,804","34,565","7,879","25,959","6,694","14,394","6,473","11,798","3,756","11,813","1,594","6,625",363,"2,265",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2553,고덕,2,0,"4,443","1,605","12,045","6,943","30,521","20,913","27,136","24,034","18,321","17,690","16,776","15,402","18,141","11,939","18,366","13,564","15,578","18,721","16,926","15,242","20,693","18,137","24,902","19,758","26,118","20,489","19,988","31,345","12,121","24,836","9,886","13,135","9,592","12,534","9,706","11,585","2,124","6,007",362,"2,534",0,146,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2554,상일동,85,1,"11,047","1,396","34,382","6,240","81,117","12,951","62,389","20,557","35,926","11,651","25,203","10,027","20,748","9,652","21,423","15,720","18,241","17,522","16,430","16,911","19,597","23,378","19,463","24,806","21,491","39,598","22,585","60,595","11,445","50,422","8,099","28,089","5,596","26,353","4,089","22,525","1,746","13,466",508,"5,907",2,"1,267",0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2555,둔촌동,10,1,"6,903",586,"18,575","6,713","50,822","13,214","50,854","26,820","29,449","17,356","21,058","13,993","19,171","13,603","20,275","16,388","19,741","19,609","19,536","18,990","20,413","23,401","21,719","26,918","24,940","36,523","26,619","52,415","15,098","37,853","11,983","19,154","9,849","20,188","7,451","16,215","2,984","8,811",349,"2,770",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2556,올림픽공원(한국체대),8,0,"1,728",952,"6,467","3,875","13,613","7,235","14,210","13,289","9,940","7,637","8,306","7,303","8,077","6,467","9,044","7,625","8,473","8,430","7,494","9,445","10,282","9,475","11,722","9,535","12,362","11,074","12,065","12,521","7,948","8,933","9,398","5,736","8,304","5,418","3,260","4,323",987,"3,238",112,880,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2557,방이,2,0,"2,720",938,"7,909","4,180","21,382","9,582","20,356","25,509","12,940","13,137","11,036","9,559","9,697","9,044","10,775","11,194","11,611","10,407","10,390","12,360","11,290","13,303","13,398","17,066","17,255","21,632","20,554","24,471","10,330","18,293","9,298","10,511","11,987","8,946","12,404","7,516","2,476","4,670",265,"1,331",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2558,오금,26,1,"1,209",599,"3,626","2,977","8,391","11,201","8,881","23,094","6,481","7,774","5,123","3,824","5,605","3,576","5,534","4,115","5,537","3,982","5,414","4,577","7,036","4,608","8,627","5,803","11,359","7,224","15,872","8,616","5,013","6,665","3,435","4,319","2,890","3,785","2,233","4,074",637,"2,570",110,924,1,2,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2559,개롱,5,0,"3,854",796,"10,752","2,902","25,448","8,336","24,632","16,671","14,208","9,158","11,295","6,820","10,106","7,208","10,405","7,469","9,934","9,178","8,934","9,871","10,476","10,843","14,802","14,506","13,261","17,913","13,458","23,363","6,798","21,169","4,738","12,022","4,348","10,299","2,405","10,897",901,"5,717",89,"1,949",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2560,거여,15,0,"7,419",765,"18,893","3,425","49,725","9,756","45,749","19,953","24,741","10,050","17,112","7,642","15,108","8,802","15,473","8,782","14,201","12,768","12,616","11,943","13,031","16,277","15,467","21,125","16,780","26,231","16,149","42,377","7,721","34,250","5,646","18,903","5,137","16,740","3,438","17,321","1,228","8,982",170,"2,877",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2561,마천,124,0,"7,589",336,"15,582","3,138","45,629","4,491","34,609","11,398","18,159","6,640","11,475","6,312","9,741","5,473","10,801","6,929","9,118","7,998","8,081","7,375","7,861","12,339","9,092","13,684","8,259","17,348","10,207","26,030","4,281","22,668","3,632","11,893","2,389","12,118","1,531","11,420",698,"6,529",97,"2,403",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2562,강일,5,2,"3,254",727,"10,555","3,369","32,046","6,507","27,229","9,369","16,306","4,763","12,053","3,913","8,912","4,050","8,974","6,239","8,363","5,895","6,994","6,967","7,903","9,160","8,967","10,257","9,325","15,617","9,366","20,455","4,153","20,297","3,123","12,275","2,082","10,842","1,659","9,815",681,"5,950",173,"1,948",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2563,미사,7,0,"8,631",946,"25,080","8,403","76,573","15,987","70,443","29,082","35,707","24,911","25,851","19,224","23,463","18,600","25,765","21,421","25,256","20,559","23,335","24,976","26,809","25,319","28,370","35,351","31,980","48,508","32,514","70,604","19,698","65,632","17,590","36,101","17,343","28,792","15,116","25,353","7,033","16,351","1,963","5,538",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2564,하남풍산,12,0,"2,089",463,"6,233","2,956","11,655","8,669","13,159","17,680","8,452","10,372","7,753","6,879","7,120","6,094","7,446","5,541","7,493","6,783","7,156","6,313","8,874","6,502","10,499","8,220","12,797","8,209","14,422","11,804","5,375","10,845","3,944","6,103","3,788","5,533","2,281","5,399",681,"3,308",153,"1,189",0,0,1,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2565,하남시청(덕풍·신장),43,1,"6,414",167,"15,416","3,675","33,950","7,202","30,303","17,079","19,965","9,110","15,065","10,132","14,242","9,154","15,117","9,066","13,346","12,926","12,375","11,298","13,078","16,628","15,644","18,393","14,997","18,404","15,028","26,881","8,270","24,710","6,367","14,224","5,353","13,534","3,369","12,337","1,315","7,116",365,"3,484",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,5호선,2566,하남검단산,21,0,"4,799",17,"11,300","3,390","26,911","5,182","21,691","11,965","13,350","9,284","10,812","8,744","9,207","8,427","9,767","10,632","10,193","9,640","9,858","9,402","11,032","12,668","12,402","11,575","12,158","15,109","11,336","18,776","7,293","17,217","6,386","10,603","4,998","9,692","4,316","8,485","1,240","5,495",115,"2,315",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,6호선,2611,응암,33,1,"12,660","1,516","29,984","5,935","78,579","10,691","93,208","19,544","49,291","20,648","30,750","18,323","28,045","16,033","28,756","19,085","26,479","20,307","22,731","22,250","22,907","29,982","27,841","36,796","26,360","51,351","23,540","79,439","14,275","60,918","10,342","39,332","8,681","33,387","6,603","29,149","2,553","18,915",390,"5,646",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,6호선,2612,역촌,0,0,"2,483",441,"6,633","3,395","17,262","3,697","18,558","8,577","9,972","4,580","6,636","3,809","6,462","5,006","6,806","5,848","6,675","5,503","5,800","5,851","5,591","6,847","5,680","9,025","5,986","12,552","5,693","19,194","3,191","14,881","2,206","8,358","1,762","8,364","1,314","7,527",570,"5,063",83,"1,562",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,6호선,2613,불광,27,0,"1,660",379,"4,463","2,924","12,923","4,056","14,831","8,534","7,999","7,623","7,204","5,938","7,717","6,583","8,952","6,766","9,200","7,709","9,404","7,246","10,849","8,364","11,698","9,015","11,475","11,837","10,845","15,724","6,551","11,426","5,356","6,949","4,130","6,101","2,023","5,762",921,"3,395",127,"1,158",0,0,0,0,0,0,2025-10-03 10:13:02
